a0
0
0
0.370715
0.306367
0.304437
0.304437
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.507134
0.465474
0.465474
0.494922
0.494922
0.405379
0.405379
0.405379
0.405379
0.405379
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.529307
0.478871
0.535025
0.535025
0.535025
0.535025
0.535025
0.535025
0.535025
0.469264
0.469264
0.469264
0.469264
0.469264
0.469264
0.469264
0.469264
0.469264
0.563357
0.563357
0.563357
0.563357
0.563357
0.563357
0.563357
0.563357
0.350009
0.350009
0.350009
0.350009
0.350009
0.350009
0.350009
0.350009
0.428291
0.428291
0.454247
0.535342
0.535342
0.535342
0.535342
0.535342
0.535342
0.535342
0.535342
0.535342
0.535342
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.451838
0.406549
0.406549
0.406549
0.406549
0.406549
0.4054
0.607426
0.607426
0.607426
0.56961
0.56961
0.56961
0.56961
0.56961
0.56961
0.554437
0.554437
0.554437
0.554437
0.554437
0.484259
0.484259
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.589786
0.607006
0.607006
0.607006
0.607006
0.607006
0.607006
0.607006
0.607006
0.590909
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.619565
0.648833
0.648833
0.648833
0.648833
0.648833
0.455234
0.455234
0.455234
0.455234
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.516678
0.525569
0.525569
0.525569
0.525569
0.525569
0.525569
0.525569
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.459149
0.556576
0.401481
0.401481
0.401481
0.401481
0.401481
0.401481
0.401481
0.401481
0.401481
0.401481
0.529874
0.529874
0.529874
0.529874
0.529874
0.529874
0.529874
0.529874
0.529874
0.502555
0.502555
0.502555
0.502555
0.502555
0.502555
0.502555
0.502555
0.502555
0.584126
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.52117
0.539064
0.539064
0.539064
0.539064
0.539064
0.50473
0.50473
0.50473
0.50473
0.519549
0.519549
0.519549
0.519549
0.519549
0.519549
0.519549
0.519549
0.519549
0.52414
0.52414
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.536536
0.506347
0.506347
0.506347
0.506347
0.506347
0.506347
0.49611
0.49611
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.438501
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.504208
0.647704
0.647704
0.647704
0.647704
0.647704
0.647704
0.647704
0.647704
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.358902
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.38275
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.387542
0.500747
0.500747
0.579724
0.579724
0.579724
0.431554
0.431554
0.431554
0.431554
0.431554
0.431554
0.431554
0.431554
0.431554
0.431554
0.508919
0.508919
0.508919
0.508919
0.508919
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.481225
0.623743
0.341749
0.341749
0.40311
0.40311
0.40311
0.647584
0.647584
0.649499
0.649499
0.649499
