a0,a1,beta,tilde_beta
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0585341,0.0920344,1.22258,2.72191
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0285375,0.113498,1.28578,2.39342
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
