a0,a1,beta,tilde_beta
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0407259,0.0597238,1.0829,1.01326
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0664134,0.068558,1.24831,0.441698
0.0647991,0.0733816,1.2918,0.616229
0.0647991,0.0733816,1.2918,0.616229
0.0647991,0.0733816,1.2918,0.616229
0.0647991,0.0733816,1.2918,0.616229
0.0647991,0.0733816,1.2918,0.616229
0.0647991,0.0733816,1.2918,0.616229
0.0674995,0.0728903,1.41089,0.0864426
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0435619,0.0586999,1.1157,0.721744
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
0.0387369,0.0732365,1.04334,0.48351
