a0,a1,beta,epsilon
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0940324,0.0567131,1.33005,0.00184995
0.0887548,0.0464662,1.48604,0.00201858
0.0887548,0.0464662,1.48604,0.00201858
0.0887548,0.0464662,1.48604,0.00201858
0.0887548,0.0464662,1.48604,0.00201858
0.0887548,0.0464662,1.48604,0.00201858
0.115976,0.0240957,1.37565,0.00145909
0.115976,0.0240957,1.37565,0.00145909
0.115976,0.0240957,1.37565,0.00145909
0.115976,0.0240957,1.37565,0.00145909
0.115976,0.0240957,1.37565,0.00145909
0.115976,0.0240957,1.37565,0.00145909
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0949353,0.0513323,1.37924,0.00200758
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0719138,0.0674161,1.27541,0.00108542
0.0978032,0.079605,1.43742,0.00241347
0.0978032,0.079605,1.43742,0.00241347
0.0978032,0.079605,1.43742,0.00241347
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0844234,0.105558,1.41123,0.0018195
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0592924,0.1329,1.40498,0.00226202
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0620715,0.138241,1.42956,0.00246334
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0671075,0.102422,1.4767,0.00153469
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0690291,0.129072,1.40667,0.00141307
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0600152,0.12375,1.29703,0.00081651
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.0673284,0.107933,1.41216,0.00344177
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.067754,0.100991,1.42291,0.00097154
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0722859,0.117165,1.49894,0.00218105
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0727835,0.11207,1.39199,0.00084947
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0580248,0.0931969,1.40331,0.00231511
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
0.0803294,0.059952,1.41645,0.00205195
