a0,a1,beta,tilde_beta
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.0694479,0.0401244,1.26459,3.08157
0.050506,0.0429012,1.27719,3.16212
0.050506,0.0429012,1.27719,3.16212
0.050506,0.0429012,1.27719,3.16212
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0500198,0.0579373,1.23166,2.70825
0.0621804,0.0278173,1.28024,2.77361
0.0621804,0.0278173,1.28024,2.77361
0.0621804,0.0278173,1.28024,2.77361
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0618941,0.0356903,1.36539,2.85709
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
