a0,a1,beta
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.462165,0.0134002,7.85768
0.420509,0.0547794,7.14315
0.420509,0.0547794,7.14315
0.420509,0.0547794,7.14315
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.362323,0.0852407,6.23563
0.0368816,0.119389,9.0808
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.143554,0.266159,5.2826
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.467522,0.600294,7.99465
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.298902,0.144456,5.70545
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.422374,0.0194696,7.10351
0.493121,0.00114229,8.33193
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.585942,0.000752499,7.21962
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.510758,0.00150852,5.78225
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.667173,0.000807316,7.68411
0.547426,0.000531001,7.19025
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.657582,0.000788858,6.29395
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.347264,0.00196904,7.38
0.407139,0.00120778,6.17436
0.407139,0.00120778,6.17436
0.407139,0.00120778,6.17436
0.407139,0.00120778,6.17436
0.407139,0.00120778,6.17436
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.37554,0.00378962,5.80997
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.458761,0.00261749,7.2083
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.504255,0.00217329,6.59775
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.412339,0.00307913,5.51485
0.55686,0.0103614,8.55246
0.55686,0.0103614,8.55246
0.55686,0.0103614,8.55246
0.55686,0.0103614,8.55246
0.55686,0.0103614,8.55246
0.55686,0.0103614,8.55246
0.287405,0.0151862,6.223
0.287405,0.0151862,6.223
0.287405,0.0151862,6.223
0.287405,0.0151862,6.223
0.287405,0.0151862,6.223
0.287405,0.0151862,6.223
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.436222,0.0575627,7.53166
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.547341,0.0295697,6.32509
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.483064,0.118351,7.78398
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.346785,0.0588607,6.51111
0.39969,0.106795,8.14509
0.39969,0.106795,8.14509
0.39969,0.106795,8.14509
0.39969,0.106795,8.14509
0.39969,0.106795,8.14509
0.39969,0.106795,8.14509
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.323405,0.150404,7.53526
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.309464,0.157942,5.82627
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.393415,0.0543416,8.42026
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.641892,0.0310357,7.6345
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.45816,0.219736,8.50547
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.37598,0.29158,5.63526
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.474716,0.145968,6.48108
0.380469,0.0902303,6.64833
0.380469,0.0902303,6.64833
0.380469,0.0902303,6.64833
0.380469,0.0902303,6.64833
0.380469,0.0902303,6.64833
0.380469,0.0902303,6.64833
0.29139,0.093963,6.40705
0.29139,0.093963,6.40705
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.384448,0.0429695,6.98379
0.333312,0.0359111,6.7993
0.333312,0.0359111,6.7993
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.384858,0.079316,5.98545
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.439973,0.178361,6.97014
0.261066,0.314357,6.06394
0.261066,0.314357,6.06394
0.261066,0.314357,6.06394
0.261066,0.314357,6.06394
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.133921,0.537266,6.98201
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.263223,0.540219,6.07704
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.23227,0.502784,7.59461
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
0.294853,0.522007,6.9893
