a0,a1,beta,epsilon
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0136278,0.0199134,0.6671,0.0332884
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0206123,0.0201248,0.51623,0.050517
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0385053,0.0126744,0.15001,0.0270463
0.0241756,0.0141416,0.169514,0.0226248
0.0241756,0.0141416,0.169514,0.0226248
0.0241756,0.0141416,0.169514,0.0226248
0.0241756,0.0141416,0.169514,0.0226248
0.0295321,0.0143082,0.375692,0.0239223
0.0295321,0.0143082,0.375692,0.0239223
0.0295321,0.0143082,0.375692,0.0239223
0.0295321,0.0143082,0.375692,0.0239223
0.0295321,0.0143082,0.375692,0.0239223
0.0295321,0.0143082,0.375692,0.0239223
0.026199,0.0242912,0.293581,0.0113827
0.026199,0.0242912,0.293581,0.0113827
0.026199,0.0242912,0.293581,0.0113827
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0195526,0.0228386,0.657283,0.0231212
0.0216051,0.0169288,0.636949,0.0265199
0.0216051,0.0169288,0.636949,0.0265199
0.0216051,0.0169288,0.636949,0.0265199
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0183996,0.0147691,0.876022,0.0280289
0.0188483,0.0204265,0.651883,0.0115818
0.0188483,0.0204265,0.651883,0.0115818
0.0188483,0.0204265,0.651883,0.0115818
0.0188483,0.0204265,0.651883,0.0115818
0.0188483,0.0204265,0.651883,0.0115818
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0138146,0.0327872,0.313283,0.0294623
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.0107085,0.0446869,0.47282,0.0346178
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00743717,0.0443598,0.641058,0.0228663
0.00634074,0.0399266,0.849055,0.0616616
0.00634074,0.0399266,0.849055,0.0616616
0.00634074,0.0399266,0.849055,0.0616616
0.00634074,0.0399266,0.849055,0.0616616
0.00634074,0.0399266,0.849055,0.0616616
0.00634074,0.0399266,0.849055,0.0616616
0.00923992,0.0344079,0.590186,0.0192386
0.00923992,0.0344079,0.590186,0.0192386
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.00775698,0.0270841,1.0071,0.036938
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0109762,0.0412058,0.646544,0.0243175
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0135272,0.0293763,0.659242,0.0291769
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0166492,0.0382505,0.753247,0.0165498
0.0177584,0.0447759,0.639256,0.0132247
0.0177584,0.0447759,0.639256,0.0132247
0.0177584,0.0447759,0.639256,0.0132247
0.0177584,0.0447759,0.639256,0.0132247
0.0177584,0.0447759,0.639256,0.0132247
0.0177584,0.0447759,0.639256,0.0132247
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0166721,0.0358607,0.737548,0.0226552
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.0160376,0.0426695,0.191218,0.0339767
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.020949,0.0414017,0.106552,0.0196716
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0210014,0.0378143,0.216756,0.0301964
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0155341,0.0523822,0.279539,0.0104821
0.0135556,0.0503431,0.161486,0.013379
0.0135556,0.0503431,0.161486,0.013379
0.0135556,0.0503431,0.161486,0.013379
0.0135556,0.0503431,0.161486,0.013379
0.0135556,0.0503431,0.161486,0.013379
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0109212,0.0389253,0.655415,0.0180576
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0163431,0.0363234,0.506049,0.0329828
0.0122304,0.0384528,0.591921,0.00948288
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0134015,0.031056,0.602511,0.0289055
0.0277985,0.0192777,0.15339,0.0241544
0.0277985,0.0192777,0.15339,0.0241544
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0263802,0.0235912,0.504528,0.0216882
0.0150183,0.0315655,0.793959,0.0270236
0.0293721,0.0249429,0.222864,0.0277861
0.0293721,0.0249429,0.222864,0.0277861
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0311382,0.0191239,0.48169,0.01618
0.0150487,0.0376526,0.136123,0.0529988
0.0150487,0.0376526,0.136123,0.0529988
0.0150487,0.0376526,0.136123,0.0529988
