a0,a1,beta,epsilon1,epsilon2,epsilon3
0.0127973,0.0218399,0.910512,0.051928,0.0510578,0.0517683
0.0127973,0.0218399,0.910512,0.051928,0.0510578,0.0517683
0.0127973,0.0218399,0.910512,0.051928,0.0510578,0.0517683
0.0134305,0.0278044,0.905602,0.0527198,0.0524518,0.0510872
0.0133899,0.017468,0.931004,0.0527976,0.0539687,0.0526861
0.0133899,0.017468,0.931004,0.0527976,0.0539687,0.0526861
0.0186245,0.00116436,1.04761,0.0541408,0.0531383,0.0525377
0.0176454,0.000711506,1.10872,0.054469,0.0546285,0.0534128
0.0176454,0.000711506,1.10872,0.054469,0.0546285,0.0534128
0.0115447,0.00568178,0.905429,0.0543489,0.0539479,0.0525432
0.0115447,0.00568178,0.905429,0.0543489,0.0539479,0.0525432
0.00920268,0.00777993,0.953757,0.0537213,0.0543505,0.0554709
0.00920268,0.00777993,0.953757,0.0537213,0.0543505,0.0554709
0.0154677,0.00282993,0.857171,0.0530919,0.0522814,0.0528856
0.00952561,0.0177706,0.908333,0.0533883,0.0537961,0.052398
0.00952561,0.0177706,0.908333,0.0533883,0.0537961,0.052398
0.00952561,0.0177706,0.908333,0.0533883,0.0537961,0.052398
0.00952561,0.0177706,0.908333,0.0533883,0.0537961,0.052398
0.0155135,0.018249,0.881859,0.0529807,0.053315,0.0532495
0.0155135,0.018249,0.881859,0.0529807,0.053315,0.0532495
0.0155135,0.018249,0.881859,0.0529807,0.053315,0.0532495
0.0155135,0.018249,0.881859,0.0529807,0.053315,0.0532495
0.0143937,0.0170764,0.775467,0.0515809,0.0530225,0.0518714
0.0143937,0.0170764,0.775467,0.0515809,0.0530225,0.0518714
0.0143937,0.0170764,0.775467,0.0515809,0.0530225,0.0518714
0.00976364,0.016099,0.849439,0.0520931,0.0531388,0.0520995
0.00976364,0.016099,0.849439,0.0520931,0.0531388,0.0520995
0.00488701,0.0375317,0.756153,0.0531183,0.0513827,0.0538538
0.00488701,0.0375317,0.756153,0.0531183,0.0513827,0.0538538
0.00488701,0.0375317,0.756153,0.0531183,0.0513827,0.0538538
0.00488701,0.0375317,0.756153,0.0531183,0.0513827,0.0538538
0.00488701,0.0375317,0.756153,0.0531183,0.0513827,0.0538538
0.00963158,0.0269629,0.810842,0.0529075,0.0525859,0.0519724
0.00895343,0.0206181,0.914089,0.0513251,0.0530726,0.0513747
0.0138528,0.0258966,0.818331,0.05222,0.0515487,0.0533389
0.0138528,0.0258966,0.818331,0.05222,0.0515487,0.0533389
0.011446,0.0254537,0.850649,0.0521011,0.0525891,0.0524368
0.011446,0.0254537,0.850649,0.0521011,0.0525891,0.0524368
0.011446,0.0254537,0.850649,0.0521011,0.0525891,0.0524368
0.011446,0.0254537,0.850649,0.0521011,0.0525891,0.0524368
0.011446,0.0254537,0.850649,0.0521011,0.0525891,0.0524368
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00476248,0.0360787,0.789062,0.0522243,0.051343,0.0505084
0.00711571,0.0371592,0.696815,0.0520169,0.0527875,0.0508273
0.00617008,0.038543,0.708749,0.0514288,0.0509905,0.0540479
0.00617008,0.038543,0.708749,0.0514288,0.0509905,0.0540479
0.00617008,0.038543,0.708749,0.0514288,0.0509905,0.0540479
0.00615574,0.041082,0.725466,0.0498611,0.0506474,0.0516846
0.00615574,0.041082,0.725466,0.0498611,0.0506474,0.0516846
0.00615574,0.041082,0.725466,0.0498611,0.0506474,0.0516846
0.0177387,0.0222834,0.809438,0.0498243,0.0484981,0.0496336
0.0093018,0.0271565,0.76163,0.0490056,0.0510323,0.0513858
0.0093018,0.0271565,0.76163,0.0490056,0.0510323,0.0513858
0.0093018,0.0271565,0.76163,0.0490056,0.0510323,0.0513858
0.0143503,0.0350654,0.653489,0.0486954,0.0482783,0.0473704
0.0134192,0.0208072,0.823701,0.0482608,0.0480873,0.0483161
0.0134192,0.0208072,0.823701,0.0482608,0.0480873,0.0483161
0.0134192,0.0208072,0.823701,0.0482608,0.0480873,0.0483161
0.0134192,0.0208072,0.823701,0.0482608,0.0480873,0.0483161
0.0156348,0.00907893,0.878875,0.0487237,0.046996,0.0475726
0.0156348,0.00907893,0.878875,0.0487237,0.046996,0.0475726
0.0156348,0.00907893,0.878875,0.0487237,0.046996,0.0475726
0.0156348,0.00907893,0.878875,0.0487237,0.046996,0.0475726
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0156179,0.0180441,0.910074,0.0502248,0.0468256,0.0476163
0.0136772,0.0209778,0.733181,0.0491234,0.051332,0.0510509
0.0136772,0.0209778,0.733181,0.0491234,0.051332,0.0510509
0.0136772,0.0209778,0.733181,0.0491234,0.051332,0.0510509
0.0136772,0.0209778,0.733181,0.0491234,0.051332,0.0510509
0.0136772,0.0209778,0.733181,0.0491234,0.051332,0.0510509
0.0126004,0.0265208,0.738204,0.0499059,0.0497672,0.0490621
0.0126004,0.0265208,0.738204,0.0499059,0.0497672,0.0490621
0.00524435,0.0297545,0.823155,0.0517472,0.0481628,0.0509022
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00309246,0.0351887,0.95575,0.0528157,0.0512236,0.0519094
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00885527,0.028797,1.02344,0.0524685,0.0537684,0.0519913
0.00535043,0.0211607,1.0935,0.0516687,0.052044,0.0527137
0.00535043,0.0211607,1.0935,0.0516687,0.052044,0.0527137
0.00951428,0.0304995,0.958555,0.0506246,0.0521066,0.0521914
0.00951428,0.0304995,0.958555,0.0506246,0.0521066,0.0521914
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.00851614,0.026741,0.896105,0.0516437,0.0503423,0.0487949
0.0088533,0.028834,0.706754,0.0512331,0.0524169,0.0547944
0.0194684,0.0214843,0.722862,0.0515219,0.0499415,0.0513057
0.0194684,0.0214843,0.722862,0.0515219,0.0499415,0.0513057
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0152289,0.0286902,0.708787,0.051313,0.0501205,0.0536732
0.0137028,0.0403506,0.670468,0.0521073,0.0502394,0.0511982
0.00806151,0.0444498,0.80726,0.0529279,0.0502526,0.0530238
0.000952161,0.0367105,0.852523,0.0534436,0.0512599,0.0544684
0.0151763,0.0375517,0.706696,0.0536276,0.0554987,0.0511385
0.0151763,0.0375517,0.706696,0.0536276,0.0554987,0.0511385
0.0104965,0.0313393,0.582955,0.0534584,0.0530692,0.0526639
0.0104965,0.0313393,0.582955,0.0534584,0.0530692,0.0526639
0.0204548,0.0269409,0.655241,0.0532061,0.0530227,0.0532241
0.0204548,0.0269409,0.655241,0.0532061,0.0530227,0.0532241
0.0204548,0.0269409,0.655241,0.0532061,0.0530227,0.0532241
0.0160662,0.0160948,0.707021,0.0546985,0.0518776,0.0527705
0.011814,0.0267736,0.711627,0.0535186,0.0550823,0.0547118
0.011814,0.0267736,0.711627,0.0535186,0.0550823,0.0547118
0.011814,0.0267736,0.711627,0.0535186,0.0550823,0.0547118
0.00873527,0.0310523,0.65838,0.0545131,0.0542259,0.0547931
0.00873527,0.0310523,0.65838,0.0545131,0.0542259,0.0547931
0.00873527,0.0310523,0.65838,0.0545131,0.0542259,0.0547931
0.0270157,0.00354219,0.596376,0.0544247,0.0551587,0.053874
0.0270157,0.00354219,0.596376,0.0544247,0.0551587,0.053874
0.013307,0.0250917,0.548502,0.0553225,0.0541165,0.0540855
0.013307,0.0250917,0.548502,0.0553225,0.0541165,0.0540855
0.013307,0.0250917,0.548502,0.0553225,0.0541165,0.0540855
0.013307,0.0250917,0.548502,0.0553225,0.0541165,0.0540855
0.013307,0.0250917,0.548502,0.0553225,0.0541165,0.0540855
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0202212,0.0212813,0.505503,0.0541718,0.052365,0.0557715
0.0127971,0.0183579,0.592763,0.0546128,0.0543454,0.0555157
0.0127971,0.0183579,0.592763,0.0546128,0.0543454,0.0555157
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.0117375,0.0336126,0.540673,0.0548683,0.0553649,0.0537777
0.00806635,0.0417544,0.552704,0.0551444,0.0549084,0.0549348
0.00806635,0.0417544,0.552704,0.0551444,0.0549084,0.0549348
0.00806635,0.0417544,0.552704,0.0551444,0.0549084,0.0549348
0.00806635,0.0417544,0.552704,0.0551444,0.0549084,0.0549348
0.00878549,0.0426347,0.569267,0.0553771,0.0526957,0.0555744
0.00878549,0.0426347,0.569267,0.0553771,0.0526957,0.0555744
0.00878549,0.0426347,0.569267,0.0553771,0.0526957,0.0555744
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0106036,0.0335341,0.660614,0.056909,0.0552945,0.0547576
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.0083791,0.0333991,0.718511,0.0574973,0.0576828,0.0571113
0.00870239,0.0335642,0.688816,0.0567282,0.0564661,0.0577109
0.00870239,0.0335642,0.688816,0.0567282,0.0564661,0.0577109
0.00870239,0.0335642,0.688816,0.0567282,0.0564661,0.0577109
0.0118642,0.0314734,0.541572,0.0571576,0.0554595,0.0567838
0.0139769,0.0287627,0.4125,0.0561304,0.0557112,0.0561511
0.0206263,0.0209186,0.454986,0.0559003,0.0541066,0.0566065
0.0189792,0.0295815,0.58346,0.0543039,0.0560007,0.0552766
0.0132333,0.0400356,0.633126,0.0544266,0.0540599,0.0554968
0.0163056,0.0296019,0.774461,0.0552692,0.053735,0.0543204
0.00521602,0.0359102,0.815239,0.055868,0.0569841,0.0566061
0.00521602,0.0359102,0.815239,0.055868,0.0569841,0.0566061
0.00521602,0.0359102,0.815239,0.055868,0.0569841,0.0566061
0.00995216,0.0232045,0.869023,0.0551634,0.0539837,0.0568841
0.0129355,0.0171706,0.921918,0.0558304,0.056717,0.0566494
0.0129355,0.0171706,0.921918,0.0558304,0.056717,0.0566494
0.018097,0.0165322,0.662544,0.05535,0.057261,0.0555359
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0121432,0.033458,0.582907,0.0532216,0.0557924,0.0537785
0.0157367,0.0181778,0.631012,0.0520811,0.0538845,0.0534413
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0161955,0.0223146,0.609813,0.0513878,0.0519448,0.0517033
0.0170363,0.0262519,0.531605,0.0498472,0.0519204,0.0519048
0.0170363,0.0262519,0.531605,0.0498472,0.0519204,0.0519048
0.0170363,0.0262519,0.531605,0.0498472,0.0519204,0.0519048
0.0170363,0.0262519,0.531605,0.0498472,0.0519204,0.0519048
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0126607,0.0331307,0.475253,0.0488507,0.0498221,0.0492328
0.0140722,0.0282495,0.434169,0.0496068,0.0482133,0.048939
0.0140722,0.0282495,0.434169,0.0496068,0.0482133,0.048939
0.0140722,0.0282495,0.434169,0.0496068,0.0482133,0.048939
0.0140722,0.0282495,0.434169,0.0496068,0.0482133,0.048939
0.0140722,0.0282495,0.434169,0.0496068,0.0482133,0.048939
0.0144694,0.0342005,0.455987,0.049603,0.0494206,0.0489144
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0126236,0.0338715,0.496997,0.0489023,0.0482849,0.0511412
0.0129266,0.0360654,0.554954,0.0498663,0.0477767,0.0477254
0.0103448,0.0352061,0.452285,0.0521827,0.0491755,0.04965
0.0103448,0.0352061,0.452285,0.0521827,0.0491755,0.04965
0.0103448,0.0352061,0.452285,0.0521827,0.0491755,0.04965
0.0103448,0.0352061,0.452285,0.0521827,0.0491755,0.04965
0.0185817,0.0352976,0.531028,0.0528113,0.0534486,0.0517371
0.0185817,0.0352976,0.531028,0.0528113,0.0534486,0.0517371
0.0185817,0.0352976,0.531028,0.0528113,0.0534486,0.0517371
0.0200708,0.0240367,0.451467,0.0525735,0.0516244,0.0536074
0.0200708,0.0240367,0.451467,0.0525735,0.0516244,0.0536074
0.0200708,0.0240367,0.451467,0.0525735,0.0516244,0.0536074
0.0200708,0.0240367,0.451467,0.0525735,0.0516244,0.0536074
0.0200708,0.0240367,0.451467,0.0525735,0.0516244,0.0536074
0.0185808,0.0254144,0.48934,0.0525161,0.0519059,0.0533932
0.0156715,0.0299927,0.594204,0.0514731,0.0510094,0.0529553
0.0156715,0.0299927,0.594204,0.0514731,0.0510094,0.0529553
0.0156715,0.0299927,0.594204,0.0514731,0.0510094,0.0529553
0.0156715,0.0299927,0.594204,0.0514731,0.0510094,0.0529553
0.0154841,0.0318768,0.732188,0.0524045,0.049957,0.0519577
0.00886729,0.0317132,0.650564,0.053385,0.0519233,0.0537499
0.00886729,0.0317132,0.650564,0.053385,0.0519233,0.0537499
0.00546799,0.0320012,0.639541,0.0529902,0.0539666,0.0546983
0.00546799,0.0320012,0.639541,0.0529902,0.0539666,0.0546983
0.0192619,0.0354008,0.589977,0.0535417,0.053602,0.0534285
0.0196382,0.0174779,0.634033,0.0530055,0.053019,0.056639
0.0196382,0.0174779,0.634033,0.0530055,0.053019,0.056639
0.0195399,0.00340686,0.704047,0.0526914,0.0536599,0.0543032
0.0195399,0.00340686,0.704047,0.0526914,0.0536599,0.0543032
0.0195399,0.00340686,0.704047,0.0526914,0.0536599,0.0543032
0.0195399,0.00340686,0.704047,0.0526914,0.0536599,0.0543032
0.0195399,0.00340686,0.704047,0.0526914,0.0536599,0.0543032
0.0163697,0.00980092,0.689081,0.0538534,0.0536325,0.0530935
0.0163697,0.00980092,0.689081,0.0538534,0.0536325,0.0530935
0.0239708,0.00765484,0.654681,0.0540534,0.0554418,0.0542718
0.0239708,0.00765484,0.654681,0.0540534,0.0554418,0.0542718
0.0239708,0.00765484,0.654681,0.0540534,0.0554418,0.0542718
0.0239708,0.00765484,0.654681,0.0540534,0.0554418,0.0542718
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0193918,0.00241692,0.901401,0.0530446,0.0548651,0.055615
0.0135651,0.00909646,0.754254,0.0542526,0.0527069,0.0517244
0.0135651,0.00909646,0.754254,0.0542526,0.0527069,0.0517244
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0194834,0.00962493,0.670183,0.0548891,0.0537484,0.055645
0.0285418,0.00572859,0.572397,0.0559187,0.0530047,0.0525438
0.0285418,0.00572859,0.572397,0.0559187,0.0530047,0.0525438
0.0242171,0.0118084,0.438611,0.0547116,0.0574693,0.0549459
0.032302,0.0134353,0.306905,0.0528565,0.0558323,0.0553239
0.032302,0.0134353,0.306905,0.0528565,0.0558323,0.0553239
0.0326569,0.0139351,0.232018,0.0525995,0.0529156,0.0527458
0.03657,0.0179267,0.112799,0.0528723,0.0531738,0.0525063
0.03657,0.0179267,0.112799,0.0528723,0.0531738,0.0525063
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0317755,0.00102242,0.185869,0.052866,0.0522355,0.0524397
0.0329361,0.00160392,0.178864,0.0542499,0.0530491,0.0517151
0.0254532,0.0187765,0.128638,0.0538964,0.0538568,0.0535195
0.0254532,0.0187765,0.128638,0.0538964,0.0538568,0.0535195
0.0254532,0.0187765,0.128638,0.0538964,0.0538568,0.0535195
0.0252596,0.011055,0.191695,0.0543588,0.0538247,0.0525234
0.0255633,0.0159297,0.198277,0.0535926,0.0543636,0.0563117
0.0255633,0.0159297,0.198277,0.0535926,0.0543636,0.0563117
0.0255633,0.0159297,0.198277,0.0535926,0.0543636,0.0563117
0.0255633,0.0159297,0.198277,0.0535926,0.0543636,0.0563117
0.0255633,0.0159297,0.198277,0.0535926,0.0543636,0.0563117
0.0259461,0.0223,0.211156,0.054147,0.0525676,0.0526297
0.028373,0.0308837,0.219302,0.0551839,0.0557075,0.0541884
0.028373,0.0308837,0.219302,0.0551839,0.0557075,0.0541884
0.028373,0.0308837,0.219302,0.0551839,0.0557075,0.0541884
0.0305572,0.0427615,0.191171,0.0539803,0.053911,0.0545292
0.0305572,0.0427615,0.191171,0.0539803,0.053911,0.0545292
0.0213579,0.0461166,0.251004,0.0551437,0.054277,0.0532184
0.0205141,0.0437141,0.174852,0.0553721,0.0544257,0.0555374
0.0171672,0.0532953,0.189285,0.0534455,0.0556549,0.0564915
0.0127292,0.0292519,0.208875,0.0544039,0.0525779,0.0545762
0.00988581,0.0258617,0.518315,0.0555371,0.0559842,0.0540472
0.016824,0.0346011,0.473928,0.0532709,0.0551281,0.0544891
0.016824,0.0346011,0.473928,0.0532709,0.0551281,0.0544891
0.016824,0.0346011,0.473928,0.0532709,0.0551281,0.0544891
0.012008,0.0360078,0.509597,0.056736,0.0549466,0.0540221
0.012008,0.0360078,0.509597,0.056736,0.0549466,0.0540221
0.012008,0.0360078,0.509597,0.056736,0.0549466,0.0540221
0.012008,0.0360078,0.509597,0.056736,0.0549466,0.0540221
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.0128971,0.0435865,0.501528,0.0570519,0.0566855,0.0586869
0.00496111,0.0449011,0.535965,0.0577933,0.0559976,0.0584753
0.00351518,0.048093,0.67168,0.0583225,0.0570658,0.0573991
0.00351518,0.048093,0.67168,0.0583225,0.0570658,0.0573991
0.00351518,0.048093,0.67168,0.0583225,0.0570658,0.0573991
0.00351518,0.048093,0.67168,0.0583225,0.0570658,0.0573991
0.000644835,0.0516229,0.647422,0.0575148,0.0570631,0.0576895
0.000644835,0.0516229,0.647422,0.0575148,0.0570631,0.0576895
0.000644835,0.0516229,0.647422,0.0575148,0.0570631,0.0576895
0.00769681,0.0406378,0.807631,0.0568445,0.0577212,0.0576506
0.00769681,0.0406378,0.807631,0.0568445,0.0577212,0.0576506
0.00769681,0.0406378,0.807631,0.0568445,0.0577212,0.0576506
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.00568378,0.0464147,0.78078,0.0587145,0.0560567,0.0579229
0.0149701,0.0311637,0.613685,0.0587798,0.0574624,0.0591003
0.0149701,0.0311637,0.613685,0.0587798,0.0574624,0.0591003
0.0119589,0.0304123,0.519052,0.0590305,0.0565722,0.059377
0.0119589,0.0304123,0.519052,0.0590305,0.0565722,0.059377
0.0096665,0.0356711,0.487308,0.0576875,0.0603866,0.0576676
0.0183906,0.0157985,0.549847,0.057603,0.0583351,0.0578918
0.0157716,0.0227744,0.860609,0.0568087,0.0584829,0.0574074
0.0111061,0.0217597,0.829243,0.0580322,0.0564569,0.0573615
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.0137821,0.021418,0.814757,0.0598253,0.0587517,0.0590617
0.00804191,0.0362038,0.606284,0.059447,0.0600855,0.060013
