a0,a1,beta,
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.60606
1.60606,1.7035,1.44432,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,1.87609
1.87609,2.91576,1.50903,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,2.03757
2.03757,1.91098,1.53055,3.1807
3.1807,2.59315,1.62057,3.1807
3.1807,2.59315,1.62057,3.1807
3.1807,2.59315,1.62057,3.1807
3.1807,2.59315,1.62057,3.1807
3.1807,2.59315,1.62057,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,4.09477
4.09477,1.3671,1.69777,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,3.54957
3.54957,1.27972,1.60626,2.36521
2.36521,1.25334,1.53222,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.72219
1.72219,1.438,1.3872,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,1.76248
1.76248,2.00716,1.5611,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,3.60526
3.60526,2.63374,1.66605,2.39904
2.39904,1.20912,1.4581,2.39904
2.39904,1.20912,1.4581,2.39904
2.39904,1.20912,1.4581,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.91644
2.91644,0.831016,1.56149,2.17755
2.17755,1.71322,1.5264,2.17755
2.17755,1.71322,1.5264,2.17755
2.17755,1.71322,1.5264,2.17755
2.17755,1.71322,1.5264,2.17755
2.17755,1.71322,1.5264,2.17755
2.17755,1.71322,1.5264,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.20968
1.20968,1.86885,1.42224,1.81241
1.81241,2.29669,1.4618,1.81241
1.81241,2.29669,1.4618,1.81241
1.81241,2.29669,1.4618,1.68216
1.68216,2.01858,1.38412,1.68216
1.68216,2.01858,1.38412,1.68216
1.68216,2.01858,1.38412,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,2.44244
2.44244,2.08822,1.5145,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.45875
1.45875,2.36257,1.50621,1.41896
1.41896,2.18765,1.45942,1.41896
1.41896,2.18765,1.45942,1.41896
1.41896,2.18765,1.45942,1.41896
1.41896,2.18765,1.45942,1.41896
1.41896,2.18765,1.45942,1.41896
1.41896,2.18765,1.45942,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.09342
1.09342,1.53353,1.3205,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,1.60669
1.60669,2.47854,1.44953,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,2.00615
2.00615,2.18592,1.55489,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,3.69541
3.69541,0.999959,1.5924,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.09521
2.09521,2.09703,1.56928,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.93774
2.93774,3.58304,1.59893,2.4324
2.4324,1.70235,1.45602,2.4324
2.4324,1.70235,1.45602,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,2.60019
2.60019,1.3533,1.6273,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,3.56112
3.56112,0.671908,1.6475,2.77858
2.77858,0.476701,1.46119,2.77858
2.77858,0.476701,1.46119,2.77858
2.77858,0.476701,1.46119,2.77858
2.77858,0.476701,1.46119,2.77858
2.77858,0.476701,1.46119,2.77858
2.77858,0.476701,1.46119,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,3.52127
3.52127,0.565234,1.55623,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.11111
2.11111,0.676239,1.41884,2.12117
2.12117,0.866672,1.52765,2.12117
2.12117,0.866672,1.52765,2.12117
2.12117,0.866672,1.52765,2.12117
2.12117,0.866672,1.52765,2.12117
2.12117,0.866672,1.52765,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.39858
1.39858,1.60743,1.37248,1.70124
1.70124,0.859529,1.32195,1.70124
1.70124,0.859529,1.32195,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,0.988431
0.988431,0.519076,1.23247,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,3.11709
3.11709,0.816941,1.62,5.02511
5.02511,0.738469,1.64625,5.02511
5.02511,0.738469,1.64625,5.02511
5.02511,0.738469,1.64625,5.02511
5.02511,0.738469,1.64625,5.02511
5.02511,0.738469,1.64625,3.30614
3.30614,0.410261,1.51898,3.30614
3.30614,0.410261,1.51898,3.30614
3.30614,0.410261,1.51898,3.30614
3.30614,0.410261,1.51898,3.30614
